	annotater_id	table_id	hypothesis	label
21	GW2	T3	यूएसडीए के अनुसार एक व्यक्ति को एक दिन में जिंक की जरूरत होती है और इसमें 400 ग्राम फाइबर्ट होते हैं।	E
22	GW2	T3	भुने जाने पर हेज़लनट्स विटामिन सी खो देते हैं।	N
23	GW2	T3	अखरोट में फैट की मात्रा कम होती है।	C
24	GW4	T3	एक बोरी में 600 कैलोरी होती है।	E
25	GW4	T3	हेज़लनट्स की सर्विंग में उच्च मात्रा में वसा होती है।	N
26	GW4	T3	हेज़लनट्स का एक बैग बहुत मीठा होने के लिए जाना जाता है।	C
27	GW0	T5	चार्ल्स फ्रांसिस जेनकिंस को एक से अधिक पदक मिले हैं।	E
28	GW0	T5	चार्ल्स फ्रांसिस जेनकिंस ने अपना अधिकांश जीवन ओहायो में बिताया।	N
29	GW0	T5	चार्ल्स फ्रांसिस जेनकिंस ने अपने जीवन में कभी कोई फिल्म नहीं देखी।	C
30	GW2	T5	चार्ल्स फ्रांसिस जेनकिंस का जन्म 19वीं सदी में हुआ था।	E
31	GW2	T5	चार्ल्स फ्रांसिस जेनकिंस 21 साल की उम्र तक ओहायो में रहे।	N
32	GW2	T5	चार्ल्स फ्रांसिस जेनकिंस ने कभी कोई पदक नहीं जीता।	C
33	GW1	T5	चार्ल्स फ्रांसिस जेनकिंस को दो अलग-अलग शताब्दियों में उनके काम के लिए पुरस्कार मिला।	E
34	GW1	T5	चार्ल्स फ्रांसिस जेनकिंस के पेटेंट ज्यादातर इलेक्ट्रॉनिक्स से संबंधित थे।	N
35	GW1	T5	चार्ल्स फ्रांसिस जेनकिंस की मृत्यु 1934 के पतझड़ में हुई।	C
36	GW1	T6	कंसास 45 साल से एक बैंड के रूप में सक्रिय रहा है।	E
37	GW1	T6	कंसास के बैंड के सदस्य इनसाइड आउट की तुलना में एमसीए के साथ एक लेबल के रूप में अधिक खुश थे।	N
38	GW1	T6	कंसास ने चार से अधिक रिकॉर्ड लेबल पर संगीत बनाया है।	C
39	GW6	T6	कंसास कई लेबल पर हस्ताक्षर किया गया है।	E
40	GW6	T6	कैनसास वर्तमान में इनसाइड आउट लेबल पर हस्ताक्षर किया गया है।	N
41	GW6	T6	कन्सास ने सत्तर के दशक से पहले ही अपनी गतिविधियां शुरू कर दी थीं।	C
42	GW7	T6	वे अभी भी एक साथ हैं।	E
43	GW7	T6	उन्होंने हाल ही में एक एल्बम पूरा किया है।	N
44	GW7	T6	वे टेक्सास से हैं।	C
45	GW0	T6	कंसास तीस साल से अधिक समय से सक्रिय रहा है।	E
46	GW0	T6	बैंड ने अपने अधिकांश संगीत को कंसास में रिकॉर्ड किया।	N
47	GW0	T6	कंसास का गठन संयुक्त राज्य अमेरिका के पश्चिमी तट पर हुआ था।	C
48	GW3	T7	फ्लिकर को 2017 की शरद ऋतु में जारी किया गया था।	E
49	GW3	T7	फ्लिकर को लंदन और संयुक्त राज्य अमेरिका में जारी किया गया था	N
50	GW3	T7	फ्लिकर एक मल्टी-शैली एल्बम था जिसमें रॉक, पॉप, जैज और अन्य शैलियों के गीत थे	C
51	GW1	T7	फ्लिकर 2017 के शरद ऋतु में जारी किया गया था।	E
52	GW1	T7	फ्लिकर पर अधिक रिकॉर्डिंग ब्लैकबर्ड स्टूडियो की तुलना में इको स्टूडियो में की गई थी।	N
53	GW1	T7	फ्लिकर को सुनने में एक घंटे से अधिक समय लगता है।	C
54	GW0	T7	फ्लिकर एल्बम को कई स्टूडियो में रिकॉर्ड किया गया था।	E
55	GW0	T7	जूलियन बुनेटा फ्लिकर के कार्यकारी निर्माता थे।	N
56	GW0	T7	फ्लिकर एक साल से भी कम पुराना है।	C
57	GW8	T8	जेफरी डैमर का जन्म विस्कोंसिन में हुआ था।	E
58	GW8	T8	उसे मारपीट का दोषी पाया गया।	N
59	GW8	T8	वह अपने अपराध के लिए अभी भी जेल में है।	C
60	GW9	T8	जेफरी डैमर को कई अपराधों के लिए दोषी ठहराया गया था।	E
61	GW9	T8	जेफरी डैमर को एक अन्य कैदी ने मार डाला था।	N
62	GW9	T8	जेफरी डैमर को दो आजीवन कारावास की सजा काटने के बाद रिहा कर दिया गया था।	C
63	GW4	T8	जेफरी डैमर को लोगों की हत्या के लिए जाना जाता था।	E
64	GW4	T8	जेफरी डैमर ने अपना पूरा जीवन विस्कॉन्सिन में बिताया।	N
65	GW4	T8	जेफरी डैमर एक व्यक्ति थे जो चालीस साल की उम्र में मर गए थे।	C
66	GW0	T8	जेफरी डैमर दो मीटर से कम लंबा था।	E
67	GW0	T8	जेफरी डैमर की एक जेल गार्ड ने हत्या कर दी थी।	N
68	GW0	T8	जेफरी डैमर को मौत की सजा सुनाई गई थी।	C
69	GW10	T9	1963 के बाद से, जेफरी लिन सक्रिय रूप से संगीतकार, गायक-गीतकार और रिकॉर्ड निर्माता के पेशे में लगे हुए थे।	E
70	GW10	T9	जेफरी लिन एफटीएमयूसी डॉट कॉम के मालिक हैं।	N
71	GW10	T9	जेफरी लिन की उम्र 70 साल से कम है।	C
72	GW5	T9	जेफरी लिन के कई उपनाम थे।	E
73	GW5	T9	जेफरी लिन ने जॉर्ज हैरिसन के साथ दौरा किया।	N
74	GW5	T9	जेफरी लिन को अपने पूरे करियर के दौरान एक ही लेबल पर हस्ताक्षर किया गया था।	C
75	GW1	T9	जेफ लिन का जन्म 1947 की सर्दियों में हुआ था।	E
76	GW1	T9	जेफ लिन ने सोनी बीएमजी के बजाय यूनाइटेड आर्टिस्ट्स के साथ संगीत बनाना पसंद किया।	N
77	GW1	T9	जेफ लिन 60 से अधिक वर्षों से संगीत में सक्रिय हैं।	C
78	GW0	T10	बॉर्न टू रन 1975 की गर्मियों में रिलीज हुई थी।	E
79	GW0	T10	बॉर्न टू रन का अधिकांश भाग 1974 में दर्ज किया गया था।	N
80	GW0	T10	बॉर्न टू रन को न्यूयॉर्क के एक स्टूडियो में रिकॉर्ड किया गया था।	C
81	GW11	T10	बॉर्न टू रन 1975 की दूसरी छमाही में रिलीज हुई थी।	E
82	GW11	T10	ब्रूस स्प्रिंगस्टीन 1975 में न्यूयॉर्क शहर में रहते थे।	N
83	GW11	T10	न्यूयॉर्क में बर्फबारी हुई और बॉर्न टू रन का दिन रिलीज हुआ।	C
84	GW1	T10	""""" ""बॉर्न टू रन"" ""एल्बम को रिकॉर्ड करने में एक साल से अधिक समय लगा।"""	E
85	GW1	T10	जॉन लैंडौ ने बॉर्न टू रन पर माइक एप्पल की तुलना में अधिक निर्माता का काम किया।	N
86	GW1	T10	1975 का वसंत तब था जब बॉर्न टू रन रिलीज हुआ था।	C
87	GW1	T11	जॉक लुईस की संभवतः सेना में सेवा करते हुए मृत्यु हो गई।	E
88	GW1	T11	जॉक लुईस लेफ्टिनेंट के पद से ऊपर उठ गए होते अगर उनकी मृत्यु नहीं हुई होती।	N
89	GW1	T11	जॉक लुईस का जन्म 1913 के वसंत में हुआ था।	C
90	GW2	T11	जर्मनी में जब हिटलर सत्ता में था तब जॉक लुईस ने लड़ाई लड़ी थी।	E
91	GW2	T11	जॉक लुईस युद्ध में मारा गया था।	N
92	GW2	T11	ऑपरेशन डेजर्ट स्टॉर्म में जॉक लेवेस ने लड़ाई लड़ी।	C
93	GW0	T11	जॉक लुईस पांच साल से सेना में थे।	E
94	GW0	T11	ऑपरेशन क्रूसेडर के दौरान जॉक लुईस की मौत हो गई।	N
95	GW0	T11	जॉक लुईस की अपने देश में मृत्यु हो गई।	C
96	GW9	T15	पीटर बेंचले ने जॉज के लिए मूल कहानी और पटकथा दोनों पर काम किया।	E
97	GW9	T15	हड्डियों का उत्पादन ज्यादातर 1975 के वसंत में हुआ था।	N
98	GW9	T15	बॉक्स ऑफिस पर रहते हुए भी जबड़े नहीं टूटे।	C
99	GW4	T15	फिल्म जॉज 1975 की गर्मियों में आई थी।	E
100	GW4	T15	फिल्म जॉस ज्यादातर डेविड ब्राउन द्वारा निर्मित थी।	N
101	GW4	T15	फिल्म जॉज ने रिलीज पर केवल 10 मिलियन डॉलर की कमाई की।	C
102	GW1	T15	जॉज को 1975 की गर्मियों में जारी किया गया था।	E
103	GW1	T15	कार्ल गॉटलिब ने पीटर बेंचले की तुलना में जॉज को अधिक पटकथा लिखी।	N
104	GW1	T15	जबड़ों के चलने का समय दो घंटे से कम होता है।	C
105	GW3	T16	इथियोपिया साम्राज्य में अलग-अलग समय में कई अलग-अलग राजधानियां थीं।	E
106	GW3	T16	1270 में इथियोपिया साम्राज्य की राजधानी गोंडर थी।	N
107	GW3	T16	वर्तमान में इथियोपिया एक राजतंत्र है।	C
108	GW1	T16	इथियोपिया साम्राज्य को द्वितीय विश्व युद्ध के तुरंत बाद संयुक्त राष्ट्र में शामिल किया गया था।	E
109	GW1	T16	इथोपिया साम्राज्य एक दिन एक राजा को फिर से पेश करेगा।	N
110	GW1	T16	इटली-इथियोपिया युद्ध 18वीं सदी के अंत में हुआ था।	C
111	GW0	T16	गोंडर दो सौ साल से अधिक समय तक इथियोपिया की राजधानी थी।	E
112	GW0	T16	गेज़ इथियोपिया में बोली जाने वाली सबसे आम भाषा है।	N
113	GW0	T16	मिकेल इमरू इथोपिया के प्रधानमंत्री थे।	C
114	GW5	T18	जेम्स पॉल मार्सडेन का जन्म 20वीं सदी में हुआ था।	E
115	GW5	T18	जेम्स पॉल मार्सडेन ने अभिनय के बजाय गायन को प्राथमिकता दी।	N
116	GW5	T18	जेम्स पॉल मार्सडेन का जन्म 19वीं सदी में हुआ था।	C
117	GW12	T18	जेम्स मार्सडेन की शादी पांच साल से अधिक समय से हुई थी।	E
118	GW12	T18	जेम्स मार्सडेन के चार से भी कम बच्चे हैं।	N
119	GW12	T18	जेम्स मार्सडेन का मध्य नाम लिंडे है।	C
120	GW1	T18	जेम्स मार्सडेन 25 से अधिक वर्षों से अभिनय और मॉडलिंग कर रहे हैं।	E
121	GW1	T18	जेम्स मार्सडेन ने बेवफाई के कारण तलाक ले लिया।	N
122	GW1	T18	जेम्स मार्सडेन का जन्म 1973 के वसंत में हुआ था।	C
123	GW1	T21	रेगिस्तान में ईसा मसीह का चित्र 19वीं शताब्दी के उत्तरार्ध में बनाया गया था।	E
124	GW1	T21	इवान क्रैमस्कोई ने सोचा कि रेगिस्तान में ईसा मसीह उनकी अब तक की सबसे अच्छी पेंटिंग थी।	N
125	GW1	T21	पेंटिंग का लंबा पक्ष 6 फीट से कम लंबा है।	C
126	GW4	T21	क्राइस्ट इन द डेजर्ट मॉस्को में स्थित है।	E
127	GW4	T21	ईसा मसीह को रेगिस्तान में तेल आधारित पेंट से बनाया गया था।	N
128	GW4	T21	रेगिस्तान में कला का टुकड़ा क्राइस्ट छह फीट से अधिक लंबा है।	C
129	GW13	T21	क्राइस्ट इन द डेजर्ट को 1870 के दशक में इवान क्रामस्कोई द्वारा चित्रित किया गया था।	E
130	GW13	T21	इवान क्रामस्कोई 1870 के दशक में मास्को में रहते थे।	N
131	GW13	T21	ईसा मसीह को रेगिस्तान में 1900 के दशक में तराशा गया था।	C
132	GW1	T22	सब कुछ, सब कुछ अपने बजट पर लगभग 50 मिलियन डॉलर की कमाई की।	E
133	GW1	T22	एवरीथिंग, एवरीथिंग केवल संयुक्त राज्य अमेरिका में जारी किया गया था।	N
134	GW1	T22	सब कुछ, सब कुछ दो घंटे से अधिक एक रन टाइम है।	C
135	GW9	T22	बॉक्स ऑफिस पर रहते हुए हर चीज ने अपने बजट से छह गुना ज्यादा कमाई की।	E
136	GW9	T22	एवरीथिंग, एवरीथिंग निकोला यून द्वारा लिखी गई एक छोटी कहानी पर आधारित थी।	N
137	GW9	T22	सब कुछ, सब कुछ दो घंटे से अधिक लंबा था।	C
138	GW4	T22	एवरीथिंग, एवरीथिंग एक फिल्म थी जिसे स्टेला मेगी ने निर्देशित किया था।	E
139	GW4	T22	फिल्म एवरीथिंग, एवरीथिंग को वार्नर ब्रदर्स पिक्चर्स ने खरीदा था।	N
140	GW4	T22	फिल्म 'एवरीथिंग, एवरीथिंग' ने बॉक्स ऑफिस पर धमाल मचाया था।	C
141	GW1	T23	जैसन बॉर्न का दौड़ने का समय दो घंटे से अधिक है।	E
142	GW1	T23	डेविड बकले ने जॉन पॉवेल की तुलना में जेसन बॉर्न पर अधिक संगीत दिया।	N
143	GW1	T23	जेसन बॉर्न का बॉक्स ऑफिस बजट से लगभग 400 मिलियन डॉलर अधिक था।	C
144	GW0	T23	जैसन बॉर्न दौड़ने के समय में दो घंटे से अधिक लंबा है।	E
145	GW0	T23	पॉल ग्रीनग्रास ने जेसन बॉर्न स्क्रिप्ट का अधिकांश हिस्सा लिखा।	N
146	GW0	T23	जेसन बॉर्न ने ओडियन लीसेस्टर स्क्वायर से पहले संयुक्त राज्य अमेरिका में प्रीमियर किया।	C
147	GW2	T23	फिल्म जेसन बॉर्न गर्मियों के दौरान रिलीज हुई थी।	E
148	GW2	T23	फिल्म को शूट करने के लिए जेसन बॉर्न को 3 महीने लगे।	N
149	GW2	T23	फिल्म जेसन बॉर्न ने बॉक्स ऑफिस पर आधा मिलियन डॉलर से अधिक की कमाई की।	C
150	GW1	T24	जिमी ईट वर्ल्ड का गठन दक्षिण पश्चिमी संयुक्त राज्य अमेरिका में किया गया था।	E
151	GW1	T24	जिमी ईट वर्ल्ड को आरसीए की तुलना में ड्रीमवर्क्स पर संगीत बनाना अधिक पसंद था।	N
152	GW1	T24	जिमी ईट वर्ल्ड 30 से अधिक वर्षों से एक बैंड रहा है।	C
153	GW0	T24	जिमी ईट वर्ल्ड की स्थापना 1990 के दशक की शुरुआत में हुई थी।	E
154	GW0	T24	जिमी ईट वर्ल्ड ने गेफेन रिकॉर्ड्स पर अपने अधिकांश एल्बमों को जारी किया।	N
155	GW0	T24	जिमी ईट वर्ल्ड मिनेसोटा से हैं।	C
156	GW3	T24	जिमी ईट वर्ल्ड एरिज़ोना का एक बैंड है जो कई शैलियों को स्थान देता है।	E
157	GW3	T24	जिमी ईट वर्ल्ड मेटल खेलता है।	N
158	GW3	T24	जिमी ईट वर्ल्ड मुख्य रूप से शास्त्रीय संगीत खेलता है।	C
159	GW0	T25	बीटीएस दक्षिण कोरिया की राजधानी से है।	E
160	GW0	T25	बीटीएस की स्थापना सदस्य, पोनी कैनियन द्वारा की गई थी।	N
161	GW0	T25	बीटीएस देशी संगीत के लिए जाना जाता है।	C
162	GW1	T25	बीटीएस अतीत में कम से कम कुछ अलग-अलग नामों से जाना गया है।	E
163	GW1	T25	बीटीएस को कोलंबिया से ज्यादा पोनी कैनियन में संगीत रिकॉर्ड करना पसंद है।	N
164	GW1	T25	बीटीएस 2000 के दशक की शुरुआत से एक बैंड रहा है।	C
165	GW2	T25	बीटीएस का जन्म एशिया में हुआ था।	E
166	GW2	T25	बीटीएस ने 2 विश्व संगीत पुरस्कार जीते हैं।	N
167	GW2	T25	बीटीएस 9 साल से सक्रिय है।	C
168	GW1	T27	चार्ली एंड द चॉकलेट फैक्ट्री ने बॉक्स ऑफिस पर लगभग आधे अरब डॉलर की कमाई की।	E
169	GW1	T27	रिचर्ड डी. ज़नक ने 'चार्ली एंड द चॉकलेट फैक्ट्री' के निर्माता के रूप में ब्रैड ग्रे की तुलना में अधिक काम किया।	N
170	GW1	T27	चार्ली और चॉकलेट फैक्ट्री के पास 2 घंटे से अधिक का समय है।	C
171	GW2	T27	चार्ली और चॉकलेट फैक्ट्री में 2 से अधिक प्रोडक्शन कंपनियां थीं।	E
172	GW2	T27	""""" ""चार्ली एंड द चॉकलेट फैक्ट्री"" ""पहले सप्ताह में सिनेमाघरों में नंबर 1 पर रही थी।"""	N
173	GW2	T27	चार्ली एंड द चॉकलेट फैक्ट्री क्रिसमस के मौके पर रिलीज हुई थी।	C
174	GW0	T27	चार्ली एंड द चॉकलेट फैक्ट्री मूल पटकथा नहीं है।	E
175	GW0	T27	चार्ली और चॉकलेट फैक्ट्री ने यूनाइटेड किंगडम में अधिक पैसा कमाया।	N
176	GW0	T27	पूरी फिल्म का बजट 100 मिलियन डॉलर से भी कम था।	C
177	GW4	T462	चॉकलेट स्टारफ़िश और हॉट डॉग फ्लेवर्ड वाटर (अंग्रेज़ीः Chocolate Starfish and the Hot Dog Flavored Water) एक एल्बम है जो 2000 के पतझड़ में रिलीज़ हुई थी।	E
178	GW4	T462	चॉकलेट स्टारफिश और हॉट डॉग फ्लेवर्ड वॉटर एक एल्बम है जो ज्यादातर रैप संगीत है।	N
179	GW4	T462	एल्बम चॉकलेट स्टारफिश और हॉट डॉग फ्लेवर्ड वाटर की लंबाई एक घंटे से कम है।	C
180	GW1	T462	चॉकलेट स्टारफिश और हॉट डॉग फ्लेवर्ड वाटर को रिकॉर्ड करने में लगभग 3 महीने लगे।	E
181	GW1	T462	लोग चॉकलेट स्टारफिश और हॉट डॉग फ्लेवर्ड वाटर को नु मेटल की तुलना में रैप मेटल से अधिक जोड़ते हैं।	N
182	GW1	T462	चॉकलेट स्टारफिश और हॉट डॉग फ्लेवर्ड वाटर पर सभी पटरियों के चलने का कुल समय एक घंटे से भी कम है।	C
183	GW0	T462	चॉकलेट स्टार फिश और हॉट डॉग फ्लेवर्ड वाटर कैलिफोर्निया में दर्ज किया गया था।	E
184	GW0	T462	चॉकलेट स्टारफिश और हॉट डॉग फ्लेवर्ड वाटर टेरी डेट का एकमात्र उत्पादन क्रेडिट है।	N
185	GW0	T462	चॉकलेट स्टारफिश और हॉट डॉग फ्लेवर्ड वाटर 80 मिनट से अधिक लंबा है।	C
186	GW2	T32	जॉन फ्रुसियांटे का जन्म वसंत में हुआ था।	E
187	GW2	T32	जॉन फ्रूसिएंट ने गिटार की तुलना में लंबे समय तक कीबोर्ड बजाया है।	N
188	GW2	T32	जॉन फ्रूसियंट एक बेबी बूमर है।	C
189	GW0	T32	जॉन फ्रूसिएंट बीस साल से प्रदर्शन कर रहे हैं।	E
190	GW0	T32	जॉन फ्रुसियांटे रेड हॉट चिली पेपर्स के संस्थापक सदस्यों में से एक हैं।	N
191	GW0	T32	जॉन फ्रूसिएंट केवल एक वाद्य बजाता है।	C
192	GW1	T32	जॉन फ्रूसिएंट ने 30 से अधिक वर्षों तक संगीत बनाया है।	E
193	GW1	T32	जॉन फ्रुसियांटे को उसका उपनाम पसंद है।	N
194	GW1	T32	जॉन फ्रुसियांटे का जन्म 1970 की गर्मियों में हुआ था।	C
195	GW9	T33	K2-21C का तापमान कम से कम 3000 K होता है।	E
196	GW9	T33	के2-21सी 275 प्रकाश वर्ष दूर है।	N
197	GW9	T33	K2-21c का आकार अज्ञात है, लेकिन 1R _ से अधिक अनुमानित है.	C
198	GW4	T33	के२-२१सी तारा कुम्भ तारामंडल में स्थित है।	E
199	GW4	T33	के2-21सी तारा सूर्य से थोड़ा छोटा है।	N
200	GW4	T33	K2-21c 5000 डिग्री K से अधिक है.	C
201	GW1	T33	K2-21c 1 Gyr पुराने से बड़ा है.	E
202	GW1	T33	के2-21सी का तापमान अन्य तारों की तुलना में काफी गर्म है।	N
203	GW1	T33	K2-21 अभी तक 1 Gyr पुराना नहीं है.	C
204	GW1	T34	जॉन पॉल गेटी III के माता-पिता में से एक को नाइट की उपाधि दी गई थी।	E
205	GW1	T34	जॉन पॉल गेटी III को फिरौती के भुगतान के कारण अपहरण से मुक्त कर दिया गया था।	N
206	GW1	T34	जॉन पॉल गेटी III की 2011 के पतझड़ में मृत्यु हो गई।	C
207	GW0	T34	जॉन पॉल गेटी III की मृत्यु उनके जन्म की तुलना में एक अलग देश में हुई थी।	E
208	GW0	T34	जॉन पॉल गेटी III का बचपन में अपहरण कर लिया गया था।	N
209	GW0	T34	जॉन पॉल गेटी III के पास केवल एक भाई है।	C
210	GW3	T34	जॉन पॉल गेटी III का जन्म मिनेसोटा में हुआ था।	E
211	GW3	T34	जॉन पॉल गेटी III का वास्तव में कई बार अपहरण किया गया था।	N
212	GW3	T34	जॉन पॉल गेटी III का 5 फरवरी 2011 को निधन हो गया (54 वर्ष की आयु में)।	C
213	GW0	T1909	सर हीरम स्टीवंस मैक्सिम का जन्म संयुक्त राज्य अमेरिका के पूर्वोत्तर भाग में हुआ था।	E
214	GW0	T1909	सर हीरम स्टीवंस मैक्सिम को कुछ लोगों द्वारा प्रकाश बल्ब का आविष्कार करने का श्रेय दिया जाता है।	N
215	GW0	T1909	सर हीरम स्टीवंस मैक्सिम ने सारा हेन्स के बाद जेन बडेन से शादी की।	C
216	GW14	T1909	सर हीरम स्टीवंस मैक्सिम की 2 बेटियां और 1 बेटा था।	E
217	GW14	T1909	सर हीरम स्टीवंस मैक्सिम के भाई का जन्म मेन में हुआ था।	N
218	GW14	T1909	सर हीरम स्टीवंस मैक्सिम का जन्म वसंत ऋतु में हुआ था।	C
219	GW1	T1909	सर हीरम स्टीवंस मैक्सिम की मृत्यु 1916 के वसंत में हुई थी।	E
220	GW1	T1909	सर हीरम स्टीवंस मैक्सिम ने वास्तव में प्रकाश बल्ब का आविष्कार किया था।	N
221	GW1	T1909	सर हीरम स्टीवंस मैक्सिम कभी भी यूरोप में नहीं रहते थे।	C
222	GW1	T36	जो बुडेन 20 साल या उससे अधिक समय से सक्रिय हैं।	E
223	GW1	T36	जो बुडेन डेजर्ट स्टॉर्म वन की तुलना में डेफ जैम लेबल को पसंद करते हैं।	N
224	GW1	T36	जो बुडेन का जन्म 1980 के वसंत में हुआ था।	C
225	GW3	T36	जो बड्डन का जन्म न्यूयॉर्क में हुआ था।	E
226	GW3	T36	जो बड्डन न्यूयॉर्क में रहते हैं।	N
227	GW3	T36	जो बडडेन का जन्म न्यू जर्सी में हुआ था।	C
228	GW4	T36	जो बुडेन का जन्म 1980 की गर्मियों में हुआ था।	E
229	GW4	T36	जो बुडेन ने अपने जीवन का अधिकांश समय रैपिंग में बिताया।	N
230	GW4	T36	जो बडडेन का जन्म पश्चिमी संयुक्त राज्य अमेरिका में हुआ था।	C
231	GW0	T37	क्रिस कॉर्नेल की मृत्यु संयुक्त राज्य अमेरिका में हुई।	E
232	GW0	T37	क्रिस कॉर्नेल साउंडगार्डन के लिए ड्रमर थे।	N
233	GW0	T37	क्रिस कॉर्नेल तीस साल से भी कम समय तक सक्रिय रहे।	C
234	GW4	T37	क्रिस कॉर्नेल का जन्म अमेरिका के पश्चिमी तट पर हुआ था।	E
235	GW4	T37	क्रिस कॉर्नेल की दो पत्नियों के बीच 3 बच्चे थे।	N
236	GW4	T37	क्रिस कॉर्नेल को पॉप संगीत बजाने के लिए जाना जाता था।	C
237	GW3	T37	क्रिस कॉर्नेल अमेरिकी नागरिक थे।	E
238	GW3	T37	क्रिस कॉर्नेल मानसिक रूप से बीमार था।	N
239	GW3	T37	क्रिस कॉर्नेल का दिल का दौरा पड़ने से निधन हो गया।	C
240	GW4	T38	शतरंज का निर्माण 500-600 ई. में हुआ था।	E
241	GW4	T38	शतरंज का एक खेल खेलने में आधा दिन लग सकता है।	N
242	GW4	T38	शतरंज चार लोगों के साथ खेला जाता है।	C
243	GW0	T38	शतरंज के खेल में एक से अधिक खिलाड़ियों की आवश्यकता होती है।	E
244	GW0	T38	शतरंज के टूर्नामेंट के खेल औसतन दो घंटे के होते हैं।	N
245	GW0	T38	शतरंज का आविष्कार अठारहवीं शताब्दी में हुआ था।	C
246	GW9	T38	शतरंज का आविष्कार 1000 ईस्वी से काफी पहले हुआ था।	E
247	GW9	T38	शतरंज के खेल औसतन 30 मिनट तक चलते हैं।	N
248	GW9	T38	शतरंज एक ऐसा खेल है जिसमें बहुत कम मानसिक भागीदारी होती है।	C
249	GW1	T39	अर्नेस्टो ज़ेडिलो कॉलेज के लिए एक से अधिक स्कूलों में गए।	E
250	GW1	T39	अर्नेस्टो ज़ेडिलो को मेक्सिको छोड़ने और अमेरिका जाने के लिए मजबूर किया गया था।	N
251	GW1	T39	अर्नेस्टो ज़ेडिलो का जन्म 1951 के वसंत में हुआ था।	C
252	GW3	T39	अर्नेस्टो ज़ेडिलो एक मैक्सिकन राजनेता हैं जो संस्थागत क्रांतिकारी पार्टी से जुड़े हुए हैं	E
253	GW3	T39	अर्नेस्टो ज़ेडिलो स्थायी रूप से अमेरिका चले गए हैं	N
254	GW3	T39	अर्नेस्टो ज़ेडिलो का जन्म 1951 की गर्मियों में हुआ था।	C
255	GW2	T39	अर्नेस्टो ज़ेडिलो कम से कम 2 भाषाएं बोलते हैं।	E
256	GW2	T39	अर्नेस्टो जेडिलो के 2 बेटे और 3 बेटियां हैं।	N
257	GW2	T39	अर्नेस्टो ज़ेडिलो ने कैलिफोर्निया के एक विश्वविद्यालय में भाग लिया।	C
258	GW3	T41	कैटलिन ओल्सन कैलिफोर्निया की एक महिला कॉमेडियन हैं।	E
259	GW3	T41	कैटलिन ओल्सन को बेस्ट कॉमेडियन का अवॉर्ड मिला है।	N
260	GW3	T41	कैटलिन ओल्सन 2010 में सेवानिवृत्त हुए।	C
261	GW1	T41	कैटलिन ओल्सन का जन्म 1975 के वसंत में हुआ था।	E
262	GW1	T41	कैटलिन ओल्सन का एक और बच्चा होगा।	N
263	GW1	T41	कैटलिन ओल्सन 20 साल से अधिक समय से अभिनय या कॉमेडी कर रही हैं।	C
264	GW4	T41	कैटलिन ओल्सन ने 2005 से पहले अभिनय करना शुरू किया।	E
265	GW4	T41	कैटलिन ओल्सन ने अतीत में कॉमेडी की थी।	N
266	GW4	T41	कैटलिन ओल्सन की शादी को बीस साल हो चुके हैं।	C
267	GW2	T42	एल्बम एवरीवन एक घंटे से अधिक लंबा है।	E
268	GW2	T42	""""" ""एवरीवन"" ""एल्बम विनाइल पर रिलीज़ हुआ।"""	N
269	GW2	T42	इस एल्बम में कुल 10 गाने हैं।	C
