	annotater_id	table_id	hypothesis	label
59	GW8	T8	ਉਹ ਆਪਣੇ ਜੁਰਮਾਂ ਲਈ ਹਾਲੇ ਵੀ ਜੇਲ੍ਹ 'ਚ ਹੈ।	C
60	GW9	T8	ਜੈਫਰੀ ਡੈਮਰ ਨੂੰ ਕਈ ਅਪਰਾਧਾਂ ਲਈ ਦੋਸ਼ੀ ਠਹਿਰਾਇਆ ਗਿਆ ਸੀ।	E
61	GW9	T8	ਜੈਫਰੀ ਡੈਮਰ ਨੂੰ ਇੱਕ ਹੋਰ ਕੈਦੀ ਨੇ ਮਾਰ ਦਿੱਤਾ ਸੀ।	N
62	GW9	T8	ਜੈਫਰੀ ਡੈਮਰ ਨੂੰ ਦੋ ਉਮਰ ਕੈਦ ਕੱਟਣ ਤੋਂ ਬਾਅਦ ਰਿਹਾਅ ਕਰ ਦਿੱਤਾ ਗਿਆ ਸੀ।	C
63	GW4	T8	ਜੈਫਰੀ ਡੈਮਰ ਲੋਕਾਂ ਨੂੰ ਮਾਰਨ ਲਈ ਜਾਣਿਆ ਜਾਂਦਾ ਸੀ।	E
64	GW4	T8	ਜੈਫਰੀ ਡੈਮਰ ਨੇ ਆਪਣਾ ਸਾਰਾ ਜੀਵਨ ਵਿਸਕਾਨਸਿਨ ਵਿੱਚ ਬਿਤਾਇਆ।	N
65	GW4	T8	ਜੈਫਰੀ ਡੈਮਰ ਇੱਕ ਅਜਿਹਾ ਵਿਅਕਤੀ ਸੀ ਜੋ ਚਾਲੀਸ ਸਾਲਾਂ ਦੀ ਉਮਰ ਵਿੱਚ ਮਰ ਗਿਆ ਸੀ।	C
66	GW0	T8	ਜੈਫਰੀ ਡੈਮਰ ਦੀ ਉਚਾਈ ਦੋ ਮੀਟਰ ਤੋਂ ਘੱਟ ਸੀ।	E
67	GW0	T8	ਜੈਫਰੀ ਡੈਮਰ ਦਾ ਕਤਲ ਜੇਲ੍ਹ ਦੇ ਗਾਰਡ ਨੇ ਕੀਤਾ ਸੀ।	N
68	GW0	T8	ਜੈਫਰੀ ਡੈਮਰ ਨੂੰ ਮੌਤ ਦੀ ਸਜ਼ਾ ਸੁਣਾਈ ਗਈ ਸੀ।	C
69	GW10	T9	1963 ਤੋਂ, ਜੈਫਰੀ ਲਿਨ ਸਰਗਰਮੀ ਨਾਲ ਸੰਗੀਤਕਾਰ, ਗਾਇਕ-ਗੀਤਕਾਰ ਅਤੇ ਰਿਕਾਰਡ ਨਿਰਮਾਤਾ ਦੇ ਪੇਸ਼ੇ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਇਆ।	E
70	GW10	T9	ਜੈਫਰੀ ਲਿਨ ਐਫ. ਟੀ. ਮਿਊਜ਼ਿਕ ਡਾਟ ਕਾਮ ਦੀ ਮਾਲਕ ਹੈ।	N
71	GW10	T9	ਜੈਫਰੀ ਲਿਨ ਦੀ ਉਮਰ 70 ਤੋਂ ਘੱਟ ਹੈ।	C
72	GW5	T9	ਜੈਫਰੀ ਲਿਨ ਦੇ ਕਈ ਉਪਨਾਮ ਸਨ।	E
73	GW5	T9	ਜੈਫਰੀ ਲਿਨ ਨੇ ਜਾਰਜ ਹੈਰੀਸਨ ਨਾਲ ਦੌਰਾ ਕੀਤਾ।	N
74	GW5	T9	ਜੈਫਰੀ ਲਿਨ ਨੂੰ ਆਪਣੇ ਪੂਰੇ ਕੈਰੀਅਰ ਦੌਰਾਨ ਇਕੋ ਲੇਬਲ 'ਤੇ ਦਸਤਖਤ ਕੀਤੇ ਗਏ ਸਨ।	C
75	GW1	T9	ਜੈੱਫ ਲਿਨ ਦਾ ਜਨਮ 1947 ਦੇ ਸਰਦੀਆਂ ਵਿਚ ਹੋਇਆ ਸੀ।	E
76	GW1	T9	ਜੈੱਫ ਲਿਨ ਨੇ ਸੋਨੀ ਬੀਐਮਜੀ ਦੀ ਬਜਾਏ ਯੂਨਾਈਟਿਡ ਆਰਟਿਸਟਾਂ ਨਾਲ ਸੰਗੀਤ ਬਣਾਉਣਾ ਪਸੰਦ ਕੀਤਾ।	N
77	GW1	T9	ਜੈੱਫ ਲਿਨ 60 ਤੋਂ ਵੱਧ ਸਾਲਾਂ ਤੋਂ ਸੰਗੀਤ ਵਿੱਚ ਸਰਗਰਮ ਹੈ।	C
78	GW0	T10	ਬਾਰਨ ਟੂ ਰਨ 1975 ਦੀਆਂ ਗਰਮੀਆਂ ਵਿੱਚ ਰਿਲੀਜ਼ ਕੀਤੀ ਗਈ ਸੀ।	E
79	GW0	T10	ਬਰਨ ਟੂ ਰਨ ਦਾ ਜ਼ਿਆਦਾਤਰ ਹਿੱਸਾ 1974 ਵਿਚ ਦਰਜ ਕੀਤਾ ਗਿਆ ਸੀ।	N
80	GW0	T10	ਬਰਨ ਟੂ ਰਨ ਨੂੰ ਇਕੋ ਨਿ New ਯਾਰਕ ਸਟੂਡੀਓ ਵਿੱਚ ਰਿਕਾਰਡ ਕੀਤਾ ਗਿਆ ਸੀ।	C
81	GW11	T10	ਬਾਰਨ ਟੂ ਰਨ 1975 ਦੇ ਦੂਜੇ ਅੱਧ ਵਿੱਚ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ।	E
82	GW11	T10	ਬਰੂਸ ਸਪਰਿੰਗਸਟੀਨ 1975 ਵਿਚ ਨਿਊਯਾਰਕ ਸ਼ਹਿਰ ਵਿਚ ਰਹਿੰਦਾ ਸੀ।	N
83	GW11	T10	ਨਿਊਯਾਰਕ ਵਿੱਚ ਬਰਫ ਪੈ ਗਈ ਜਿਸ ਦਿਨ 'ਬਰਨ ਟੂ ਰਨ' ਰਿਲੀਜ਼ ਹੋਈ।	C
84	GW1	T10	ਇਸ ਐਲਬਮ ਨੂੰ ਰਿਕਾਰਡ ਕਰਨ ਲਈ ਇਕ ਸਾਲ ਤੋਂ ਜ਼ਿਆਦਾ ਸਮਾਂ ਲੱਗਾ।	E
85	GW1	T10	ਜੌਨ ਲੈਂਡੌ ਨੇ ਬਾਰਨ ਟੂ ਰਨ 'ਤੇ ਮਾਈਕ ਐਪਲ ਨਾਲੋਂ ਵੱਧ ਨਿਰਮਾਤਾ ਦਾ ਕੰਮ ਕੀਤਾ।	N
86	GW1	T10	1975 ਦੀ ਬਸੰਤ ਹੈ ਜਦੋਂ 'ਬਰਨ ਟੂ ਰਨ' ਰਿਲੀਜ਼ ਕੀਤੀ ਗਈ ਸੀ।	C
87	GW1	T11	ਜਾਕ ਲੇਵਿਸ ਦੀ ਮੌਤ ਸੰਭਾਵਤ ਤੌਰ 'ਤੇ ਫੌਜ ਵਿੱਚ ਸੇਵਾ ਕਰਦਿਆਂ ਹੋਈ ਸੀ।	E
88	GW1	T11	ਜੇ ਜੌਕ ਲੇਵਿਸ ਦੀ ਮੌਤ ਨਾ ਹੋਈ ਹੁੰਦੀ ਤਾਂ ਉਹ ਲੈਫਟੀਨੈਂਟ ਦੇ ਅਹੁਦੇ ਤੋਂ ਉੱਪਰ ਉੱਠ ਜਾਂਦਾ।	N
89	GW1	T11	ਜੌਕ ਲੇਵਿਸ ਦਾ ਜਨਮ 1913 ਦੇ ਬਸੰਤ ਵਿੱਚ ਹੋਇਆ ਸੀ।	C
90	GW2	T11	ਜਰਮਨੀ ਵਿਚ ਜਦੋਂ ਹਿਟਲਰ ਸੱਤਾ ਵਿਚ ਸੀ ਤਾਂ ਜੌਕ ਲੁਈਸ ਨੇ ਲੜਾਈ ਲੜੀ ਸੀ।	E
91	GW2	T11	ਜੌਕ ਲੂਵੇਸ ਜੰਗ ਵਿੱਚ ਮਾਰਿਆ ਗਿਆ ਸੀ।	N
92	GW2	T11	ਜੌਕ ਲੂਵੇਜ਼ ਨੇ ਓਪਰੇਸ਼ਨ ਡੈਜ਼ਰਟ ਸਟੋਰਮ ਵਿੱਚ ਲੜਾਈ ਲੜੀ।	C
93	GW0	T11	ਜੌਕ ਲੂਵੇਸ ਪੰਜ ਸਾਲਾਂ ਤੋਂ ਫ਼ੌਜ ਵਿਚ ਸੀ।	E
94	GW0	T11	ਆਪ੍ਰੇਸ਼ਨ ਕਰੂਜ਼ਰ ਦੌਰਾਨ ਜੌਕ ਲੇਵਿਸ ਦੀ ਮੌਤ ਹੋ ਗਈ।	N
95	GW0	T11	ਜੌਕ ਲੂਵੇਸ ਦੀ ਉਸ ਦੇ ਜੱਦੀ ਦੇਸ਼ ਵਿੱਚ ਮੌਤ ਹੋ ਗਈ।	C
96	GW9	T15	ਪੀਟਰ ਬੈਂਚਲੇ ਨੇ ਜੌਜ਼ ਲਈ ਅਸਲ ਕਹਾਣੀ ਅਤੇ ਸਕ੍ਰੀਨਪਲੇਅ ਦੋਵਾਂ 'ਤੇ ਕੰਮ ਕੀਤਾ।	E
97	GW9	T15	ਜੌਜ਼ ਦਾ ਉਤਪਾਦਨ ਜ਼ਿਆਦਾਤਰ 1975 ਦੀ ਬਸੰਤ ਵਿੱਚ ਹੋਇਆ ਸੀ।	N
98	GW9	T15	ਬਾਕਸ ਆਫਿਸ 'ਤੇ ਹੁੰਦਿਆਂ ਵੀ' ਜੌਜ਼ 'ਨਹੀਂ ਟੁੱਟੀ।	C
99	GW4	T15	ਫਿਲਮ 'ਜੌਜ਼' 1975 ਦੀਆਂ ਗਰਮੀਆਂ ਵਿਚ ਰਿਲੀਜ਼ ਹੋਈ ਸੀ।	E
100	GW4	T15	ਫਿਲਮ ਜੌਜ਼ ਜ਼ਿਆਦਾਤਰ ਡੇਵਿਡ ਬ੍ਰਾਊਨ ਦੁਆਰਾ ਬਣਾਈ ਗਈ ਸੀ।	N
101	GW4	T15	ਫਿਲਮ ਨੇ ਰਿਲੀਜ਼ ਹੁੰਦੇ ਹੀ 10 ਕਰੋੜ ਦੀ ਕਮਾਈ ਕਰ ਲਈ ਹੈ।	C
102	GW1	T15	ਜੌਜ਼ ਨੂੰ 1975 ਦੀਆਂ ਗਰਮੀਆਂ ਵਿੱਚ ਰਿਲੀਜ਼ ਕੀਤਾ ਗਿਆ ਸੀ।	E
103	GW1	T15	ਕਾਰਲ ਗੋਟਲੀਬ ਨੇ ਪੀਟਰ ਬੈਂਚਲੇ ਨਾਲੋਂ ਜੌਜ਼ ਨੂੰ ਵਧੇਰੇ ਸਕ੍ਰੀਨਪਲੇਅ ਲਿਖਿਆ।	N
104	GW1	T15	ਜੌਜ਼ ਦਾ ਦੌੜਨ ਦਾ ਸਮਾਂ ਦੋ ਘੰਟਿਆਂ ਤੋਂ ਵੀ ਘੱਟ ਹੁੰਦਾ ਹੈ।	C
105	GW3	T16	ਇਥੋਪੀਆ ਸਾਮਰਾਜ ਵਿੱਚ ਵੱਖ-ਵੱਖ ਸਮਿਆਂ ਵਿੱਚ ਬਹੁਤ ਸਾਰੀਆਂ ਵੱਖੋ-ਵੱਖਰੀਆਂ ਰਾਜਧਾਨੀਆਂ ਸਨ।	E
106	GW3	T16	1270 ਵਿੱਚ ਇਥੋਪੀਆ ਸਾਮਰਾਜ ਦੀ ਰਾਜਧਾਨੀ ਗੋਂਡਰ ਸੀ।	N
107	GW3	T16	ਇਥੋਪੀਆ ਸਾਮਰਾਜ ਇਸ ਵੇਲੇ ਇੱਕ ਰਾਜਸ਼ਾਹੀ ਹੈ।	C
108	GW1	T16	ਇਥੋਪੀਆ ਸਾਮਰਾਜ ਨੂੰ ਦੂਜੇ ਵਿਸ਼ਵ ਯੁੱਧ ਤੋਂ ਤੁਰੰਤ ਬਾਅਦ ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ ਵਿੱਚ ਸ਼ਾਮਲ ਕੀਤਾ ਗਿਆ ਸੀ।	E
109	GW1	T16	ਇਥੋਪੀਆਈ ਸਾਮਰਾਜ ਇਕ ਦਿਨ ਇਕ ਰਾਜੇ ਨੂੰ ਦੁਬਾਰਾ ਪੇਸ਼ ਕਰੇਗਾ।	N
110	GW1	T16	ਇਟਲੀ-ਇਥੋਪੀਆਈ ਯੁੱਧ 18ਵੀਂ ਸਦੀ ਦੇ ਅਖੀਰ ਵਿੱਚ ਹੋਇਆ ਸੀ।	C
111	GW0	T16	ਗੋਂਡਰ ਦੋ ਸੌ ਤੋਂ ਜ਼ਿਆਦਾ ਸਾਲਾਂ ਤੋਂ ਇਥੋਪੀਆ ਦੀ ਰਾਜਧਾਨੀ ਸੀ।	E
112	GW0	T16	ਗੇਜ਼ ਇਥੋਪੀਆ ਵਿੱਚ ਬੋਲੀ ਜਾਣ ਵਾਲੀ ਸਭ ਤੋਂ ਆਮ ਭਾਸ਼ਾ ਹੈ।	N
113	GW0	T16	ਮਿਕਾਏਲ ਇਮਰੂ ਇਥੋਪੀਆ ਦੇ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਹੈਬਤੇ ਗਿਓਰਗਿਸ ਤੋਂ ਬਾਅਦ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਬਣੇ ਸਨ।	C
114	GW5	T18	ਜੇਮਜ਼ ਪੌਲ ਮਾਰਸਡਨ ਦਾ ਜਨਮ 20ਵੀਂ ਸਦੀ ਵਿਚ ਹੋਇਆ ਸੀ।	E
115	GW5	T18	ਜੇਮਜ਼ ਪਾਲ ਮਾਰਸਡਨ ਨੇ ਅਦਾਕਾਰੀ ਦੀ ਬਜਾਏ ਗਾਉਣ ਨੂੰ ਤਰਜੀਹ ਦਿੱਤੀ।	N
116	GW5	T18	ਜੇਮਜ਼ ਪੌਲ ਮਾਰਸਡਨ ਦਾ ਜਨਮ 19ਵੀਂ ਸਦੀ ਵਿਚ ਹੋਇਆ ਸੀ।	C
117	GW12	T18	ਜੇਮਜ਼ ਮਾਰਸਡਨ ਦਾ ਵਿਆਹ ਪੰਜ ਸਾਲਾਂ ਤੋਂ ਵੱਧ ਸਮੇਂ ਤੋਂ ਹੋਇਆ ਸੀ।	E
118	GW12	T18	ਜੇਮਜ਼ ਮਾਰਸਡਨ ਦੇ ਚਾਰ ਤੋਂ ਵੀ ਘੱਟ ਬੱਚੇ ਹਨ।	N
