	annotater_id	table_id	hypothesis	label
18	GW5	T3	कच्च्या शेंगदाण्यांमध्ये 5 ग्रॅमपेक्षा कमी साखर असते.	E
19	GW5	T3	कच्चे शेंगदाणे हे वाईट साखरेपेक्षा चांगले असतात.	N
20	GW5	T3	एका सर्व्हरमध्ये 5 ग्रॅम पेक्षा जास्त साखर असते.	C
21	GW2	T3	युएसडीएच्या माहितीनुसार, 400 ग्रॅम फायबर्टमध्ये एका दिवसात एका व्यक्तीला आवश्यक असलेले जस्त असते.	E
22	GW2	T3	शेंगदाणे भाजल्याने व्हिटॅमिन सी कमी होते.	N
23	GW2	T3	हिरव्या पालेभाज्यांमध्ये चरबीचे प्रमाण कमी असते.	C
24	GW4	T3	एका पिशवीत 600 कॅलरीज असतात.	E
25	GW4	T3	हेझलनट्सच्या सर्व्हरमध्ये मोठ्या प्रमाणात चरबी असते.	N
26	GW4	T3	हॅझलनट्सची एक पिशवी अतिशय गोड म्हणून ओळखली जाते.	C
27	GW0	T5	चार्ल्स फ्रान्सिस जेनकिन्स यांना आतापर्यंत एकापेक्षा जास्त पदके मिळाली आहेत.	E
28	GW0	T5	चार्ल्स फ्रान्सिस जेनकिन्स यांनी त्यांचे बहुतेक आयुष्य ओहायोमध्ये घालवले.	N
29	GW0	T5	चार्ल्स फ्रान्सिस जेनकिन्स यांनी आपल्या आयुष्यात एकही चित्रपट पाहिला नाही.	C
30	GW2	T5	चार्ल्स फ्रान्सिस जेनकिन्स यांचा जन्म १९ व्या शतकात झाला.	E
31	GW2	T5	चार्ल्स फ्रान्सिस जेनकिन्स वयाच्या २१ व्या वर्षापर्यंत ओहायोमध्ये राहिला.	N
32	GW2	T5	चार्ल्स फ्रान्सिस जेनकिन्स यांना एकही पदक जिंकता आले नाही.	C
33	GW1	T5	चार्ल्स फ्रान्सिस जेनकिन्स यांना दोन शतकांतील त्यांच्या कार्यासाठी हा पुरस्कार प्रदान करण्यात आला.	E
34	GW1	T5	चार्ल्स फ्रान्सिस जेनकिन्स यांच्या पेटंटचा संबंध प्रामुख्याने इलेक्ट्रॉनिक्स क्षेत्राशी होता.	N
35	GW1	T5	चार्ल्स फ्रान्सिस जेनकिन्स यांचा १९३४ साली मृत्यू झाला.	C
36	GW1	T6	कॅनडाने ४५ वर्षांहून अधिक काळ आंतरराष्ट्रीय क्रिकेट खेळले आहे.	E
37	GW1	T6	कॅन्सास बँडचे सदस्य 'इनसाइड आऊट' पेक्षा 'एमसीए' लेबल म्हणून अधिक आनंदी होते.	N
38	GW1	T6	कॅन्सस यांनी चार पेक्षा अधिक रेकॉर्ड लेबलवर संगीत दिले आहे.	C
39	GW6	T6	कानसास अनेक लेबलवर स्वाक्षरी केली गेली आहे.	E
40	GW6	T6	सध्या कॅनडामध्ये 'इनसाइड आऊट' नावाचे लेबल आहे.	N
41	GW6	T6	कानसासने सत्तराव्या दशकापूर्वी कारकीर्द सुरू केली.	C
42	GW7	T6	ते अजूनही एकत्र आहेत.	E
43	GW7	T6	त्यांनी नुकताच एक अल्बम पूर्ण केला.	N
44	GW7	T6	ते टेक्सासमधील आहेत.	C
45	GW0	T6	कॅनसास तीस वर्षांपासून सक्रिय आहे.	E
46	GW0	T6	त्यांच्या संगीत कारकिर्दीतील बहुतांश गाणी कानसासमध्ये ध्वनिमुद्रित झाली आहेत.	N
47	GW0	T6	कान्सास अमेरिकेच्या पश्चिम किनाऱ्यावर वसले.	C
48	GW3	T7	फ्लिकर २०१७ च्या शरद ऋतूत प्रकाशित झाली	E
49	GW3	T7	फ्लिकर लंडन आणि अमेरिकेत प्रदर्शित झाली	N
50	GW3	T7	फ्लिकर हा रॉक, पॉप, जॅझ आणि इतर शैलीतील गाण्यांचा एक मल्टी-जॉनर अल्बम होता	C
51	GW1	T7	२०१७च्या ऑक्टोबर महिन्यात हा चित्रपट प्रदर्शित झाला.	E
52	GW1	T7	ब्लॅकबर्ड स्टुडिओपेक्षा इको स्टुडिओमध्ये फ्लिकरवरील अधिक रेकॉर्डिंग केले गेले.	N
53	GW1	T7	फ्लिकर ऐकण्यासाठी एक तासापेक्षा जास्त वेळ लागतो.	C
54	GW0	T7	अनेक स्टुडिओमध्ये फ्लिकर अल्बम रेकॉर्ड केले गेले.	E
55	GW0	T7	ज्युलियन बुनेटा हा फ्लिकरचा कार्यकारी निर्माता होता.	N
56	GW0	T7	फ्लिकर एक वर्षापेक्षा कमी जुना आहे.	C
57	GW8	T8	जेफ्री डामर यांचा जन्म विस्कॉन्सिनमध्ये झाला.	E
58	GW8	T8	मारहाण केल्याचा ठपका ठेवण्यात आला होता.	N
59	GW8	T8	गुन्ह्यांसाठी तो अजूनही तुरुंगात आहे.	C
60	GW9	T8	जेफ्री डमर यांना अनेक गुन्ह्यांसाठी दोषी ठरवण्यात आले होते.	E
61	GW9	T8	दुसऱ्या एका कैद्याने जेफ्री डामर यांची हत्या केली.	N
62	GW9	T8	जेफ्री डामर यांना दोन आयुष्य कारावासाची शिक्षा सुनावल्यानंतर त्यांची सुटका करण्यात आली.	C
63	GW4	T8	जेफ्री डामर हे माणसांच्या हत्येसाठी प्रसिद्ध होते.	E
64	GW4	T8	जेफ्री डेमर यांनी आपले संपूर्ण आयुष्य विस्कॉन्सिनमध्ये घालवले.	N
65	GW4	T8	जेफ्री डेमर हे चाळीस वर्षांचे असताना मरण पावले.	C
66	GW0	T8	जेफ्री डामर दोन मीटरपेक्षा कमी उंचीचा होता.	E
67	GW0	T8	जेफ्री डामर यांची एका तुरुंगाच्या रक्षकाने हत्या केली.	N
68	GW0	T8	जेफ्री डमर यांना फाशीची शिक्षा सुनावण्यात आली.	C
69	GW10	T9	१९६३ पासून, जेफ्री लिन यांनी संगीतकार, गायक-गीतकार आणि रेकॉर्ड निर्माता म्हणून काम केले.	E
70	GW10	T9	अमेरिकन संगीतकार जेफरी लीनची 'एफटीएमयू डॉट कॉम' या वेबसाईटची मालकी आहे.	N
71	GW10	T9	जेफरी लिन हे 70 वर्षांपेक्षा कमी वयाचे आहेत.	C
72	GW5	T9	जेफ्री लिनची अनेक उपनावं होती.	E
73	GW5	T9	जॉर्ज हॅरिसनसोबत जेफ्री लिनने दौरा केला.	N
74	GW5	T9	जेफ्री लिनने आपल्या कारकिर्दीत एका लेबलवर स्वाक्षरी केली.	C
75	GW1	T9	जेफ लिन यांचा जन्म १९४७ च्या हिवाळ्यात झाला.	E
76	GW1	T9	जेफ लिन यांनी सोनी बीएमजीपेक्षा युनायटेड आर्टिस्टसोबत संगीत करणे पसंत केले.	N
77	GW1	T9	जेफ लिन ६० वर्षांहून अधिक काळ संगीतामध्ये सक्रिय होते.	C
78	GW0	T10	बर्न टू रन हा चित्रपट १९७५ च्या उन्हाळ्यात प्रदर्शित झाला.	E
79	GW0	T10	१९७४ साली स्थापन झालेल्या ह्या संस्थेचे नाव बॉर्न टू रन असे होते.	N
80	GW0	T10	बर्न टू रन हे न्यूयॉर्कमधील एका स्टुडिओमध्ये रेकॉर्ड करण्यात आले होते.	C
81	GW11	T10	बर्न टू रन हा चित्रपट १९७५ च्या उत्तरार्धात प्रदर्शित झाला.	E
82	GW11	T10	ब्रुस स्प्रिंगस्टीन १९७५ साली न्यूयॉर्कमध्ये राहू लागले.	N
83	GW11	T10	न्यूयॉर्कमध्ये बर्फवृष्टीमुळे बर्न टू रन हा दिवस प्रकाशित झाला.	C
84	GW1	T10	एक वर्षाहून अधिक काळ त्यांनी 'बॉर्न टू रन' हे अल्बम रेकॉर्ड केले.	E
85	GW1	T10	जॉन लॅन्डो यांनी बॉर्न टू रनवर माइक एप्पलपेक्षा अधिक निर्माते काम केले.	N
86	GW1	T10	१९७५ साली बॉर्न टू रन हा चित्रपट प्रदर्शित झाला.	C
87	GW1	T11	जॉक लुईस हे लष्करात सेवा करत असताना मरण पावले.	E
88	GW1	T11	लेफ्टनंट जॉक लुईस यांचा मृत्यू झाला नसता तर तो लेफ्टनंटच्या पदावर आला असता.	N
89	GW1	T11	जॉक लुईस यांचा जन्म १९१३ च्या वसंत ऋतूत झाला.	C
90	GW2	T11	जर्मनीत हिटलर सत्तेत असताना जॉक लुईस लढले.	E
91	GW2	T11	जॉक लुईस युद्धात मारला गेला.	N
92	GW2	T11	जॉक लुईस यांनी ऑपरेशन डेजर्ट स्टोर्ममध्ये भाग घेतला.	C
93	GW0	T11	जॉक लुईस पाच वर्षांपेक्षा जास्त काळ लष्करात होते.	E
94	GW0	T11	ऑपरेशन क्रुसेडर दरम्यान जॉक लेव्हचा मृत्यू झाला.	N
95	GW0	T11	जॉक लुईस यांचे त्यांच्या मूळ देशात निधन झाले.	C
96	GW9	T15	पीटर बेंचली यांनी जॉजसाठी मूळ कथा आणि पटकथा दोन्हीवर काम केले.	E
97	GW9	T15	प्रामुख्याने १९७५ च्या वसंत ऋतूत हे उत्पादन वाढले.	N
98	GW9	T15	बॉक्स ऑफिसवर असताना देखील 'जॉज' ला ब्रेक लागला नाही.	C
99	GW4	T15	हा चित्रपट १९७५ सालच्या उन्हाळ्यात प्रदर्शित झाला.	E
100	GW4	T15	या चित्रपटाची निर्मिती डेव्हिड ब्राउन यांनी केली होती.	N
101	GW4	T15	या चित्रपटाने केवळ १० दशलक्ष डॉलर्सची कमाई केली आहे.	C
102	GW1	T15	१९७५ सालच्या उन्हाळ्यात हा चित्रपट प्रदर्शित झाला.	E
103	GW1	T15	कार्ल गॉटलीब यांनी पीटर बेंचलीपेक्षा जॉस यांना पटकथा लिहिली.	N
104	GW1	T15	दोन तासापेक्षा कमी कालावधीत हे चक्र चालू राहते.	C
105	GW3	T16	इथियोपियन साम्राज्यात वेगवेगळ्या कालावधीत अनेक वेगवेगळ्या राजधान्या होत्या.	E
106	GW3	T16	१२७० मध्ये इथियोपियन साम्राज्याची राजधानी गोंडर होती.	N
107	GW3	T16	इथियोपियन साम्राज्य सध्या एक राजतंत्र आहे.	C
108	GW1	T16	इथियोपियन साम्राज्याला दुसऱ्या महायुद्धानंतर संयुक्त राष्ट्रसंघात प्रवेश देण्यात आला.	E
109	GW1	T16	इथियोपियन साम्राज्य एक दिवस एका राजाची पुन्हा ओळख करून देईल.	N
110	GW1	T16	इटली-इथियोपिया युद्ध १८ व्या शतकाच्या उत्तरार्धात झालं.	C
111	GW0	T16	गोंडर दोनशे वर्षांपासून इथिओपियाची राजधानी होती.	E
112	GW0	T16	गेईझ ही इथियोपियामध्ये बोलली जाणारी सर्वात सामान्य भाषा आहे.	N
113	GW0	T16	मिकेल इम्रू हे इथिओपियाचे पंतप्रधान होते.	C
114	GW5	T18	जेम्स पॉल मार्सडेन यांचा जन्म २० व्या शतकात झाला.	E
115	GW5	T18	जेम्स पॉल मार्सडेन यांनी अभिनय करण्याऐवजी गायन करायला पसंती दिली.	N
116	GW5	T18	जेम्स पॉल मार्सडेन यांचा जन्म १९ व्या शतकात झाला.	C
117	GW12	T18	जेम्स मार्सडेन यांचे पाच वर्षांपेक्षा अधिक काळ लग्न झाले होते.	E
118	GW12	T18	जेम्स मार्सडेन यांना चार पेक्षा कमी मुले आहेत.	N
119	GW12	T18	जेम्स मार्सडेन यांचे मध्यवर्ती नाव लिंडे आहे.	C
120	GW1	T18	जेम्स मार्सडेन हे २५ वर्षांपासून अभिनय आणि मॉडेलिंग करत आहेत.	E
121	GW1	T18	जेम्स मार्सडेन यांनी अविश्वासामुळे घटस्फोट घेतला.	N
122	GW1	T18	जेम्स मार्सडेन यांचा जन्म १९७३ सालच्या वसंत ऋतूत झाला.	C
123	GW1	T21	१९ व्या शतकाच्या उत्तरार्धात वाळवंटात ख्रिस्त चित्रित करण्यात आला होता.	E
124	GW1	T21	इवान क्रॅमस्कोई यांना वाटत होते की ख्रिस्त वाळवंटात त्याची सर्वात चांगली चित्रकला आहे.	N
125	GW1	T21	पेंटिंगची लांबी 6 फुटांपेक्षा कमी आहे.	C
126	GW4	T21	ख्रिस्त वाळवंटात मॉस्कोमध्ये स्थित आहे.	E
127	GW4	T21	ख्रिस्त वाळवंटात तेलावर आधारित पेंट करून बनवला गेला होता.	N
128	GW4	T21	वाळवंटात ख्रिस्त ही कलाकृती सहा फूट उंच आहे.	C
129	GW13	T21	१८७० च्या दशकात इवान क्रॅमस्कोई यांनी ख्रिस्त इन द डेजर्टची चित्रे रेखाटली होती.	E
130	GW13	T21	इवान क्रॅमस्कोई १८७० च्या दशकात मॉस्कोमध्ये राहत होते.	N
131	GW13	T21	ख्रिस्त वाळवंटात १९०० साली कोरीव काम करण्यात आले.	C
132	GW1	T22	सर्वकाही, सर्व काही अंदाजपत्रकात सुमारे ५० दशलक्ष डॉलर्स कमावले.	E
133	GW1	T22	एव्हरेथिंग, एव्हरेथिंग एव्हरेथिंग फक्त युनायटेड स्टेट्स मध्ये प्रकाशित झाले.	N
134	GW1	T22	प्रत्येक गोष्टीला दोन तासांचा कालावधी असतो.	C
135	GW9	T22	सर्व काही, सर्व काही बॉक्स ऑफिसवर असताना त्याच्या बजेटपेक्षा सहा पट अधिक कमाई केली.	E
136	GW9	T22	एव्ह्रीथिंग, एव्ह्रीथिंग हे निकोला यून यांनी लिहिलेल्या छोट्या कथेवर आधारित होते.	N
137	GW9	T22	सर्व काही, सर्व काही दोन तासांपेक्षा जास्त काळ चालले होते.	C
138	GW4	T22	स्टेला मेगीने दिग्दर्शित केलेला एव्हरिथिंग, एव्हरिथिंग हा एक चित्रपट होता.	E
139	GW4	T22	'एव्हरथिंग, एव्हरथिंग' हा चित्रपट वॉर्नर ब्रदर्सने विकत घेतला होता.	N
140	GW4	T22	या चित्रपटाने बॉक्स ऑफिसवर सर्वकाही गमावले.	C
141	GW1	T23	जेसन बॉर्नचा धावण्याचा कालावधी दोन तासांपेक्षा जास्त आहे.	E
142	GW1	T23	डेव्हिड बकले यांनी जॉन पॉवेलपेक्षा जेसन बॉर्नवर अधिक संगीत दिले.	N
143	GW1	T23	जेसन बॉर्नचे बॉक्स ऑफिस अंदाजपत्रकापेक्षा ४०० दशलक्ष डॉलर्सपेक्षा जास्त होते.	C
144	GW0	T23	जेसन बॉर्न दोन तासांपेक्षा जास्त वेळ धावत आहे.	E
145	GW0	T23	पॉल ग्रीनग्रासने जेसन बॉर्नची बहुतांश लिपी लिहिली.	N
146	GW0	T23	जेसन बॉर्नने ओडेऑन लेस्टर स्क्वेअरच्या आधी अमेरिकेत प्रीमियर केले.	C
147	GW2	T23	जेसन बोर्न हा चित्रपट उन्हाळ्यात प्रदर्शित झाला.	E
148	GW2	T23	या चित्रपटाच्या चित्रीकरणासाठी जेसन बॉर्न यांना तीन महिने लागले.	N
149	GW2	T23	जेसन बोर्न या चित्रपटाने बॉक्स ऑफिसवर अर्धा दशलक्ष डॉलर्सची कमाई केली.	C
150	GW1	T24	जिमी ईट वर्ल्डची स्थापना दक्षिण-पश्चिम अमेरिकेत करण्यात आली होती.	E
151	GW1	T24	जिमी ईट वर्ल्डला आरसीएपेक्षा ड्रीमवर्क्सवर संगीत करायला आवडले.	N
152	GW1	T24	जिमी ईट वर्ल्ड हा ३० वर्षांपेक्षा जास्त काळापासून एक बँड आहे.	C
153	GW0	T24	जिमी ईट वर्ल्डची स्थापना १९९० च्या दशकाच्या सुरुवातीला झाली होती.	E
154	GW0	T24	जिमी ईट वर्ल्डने त्यांचे बहुतेक अल्बम गेफेन रेकॉर्डवर प्रकाशित केले.	N
155	GW0	T24	जिमी ईट वर्ल्ड मिनेसोटाचा आहे.	C
156	GW3	T24	जिमी ईट वर्ल्ड (इंग्लिशः Jimmy Eat World) हा अमेरिकेच्या अॅरिझोना राज्यातील एक बँड आहे.	E
157	GW3	T24	जिमी इट वर्ल्ड मेटल खेळतो.	N
158	GW3	T24	जिमी जगातील प्रामुख्याने शास्त्रीय संगीत खेळतो.	C
159	GW0	T25	बीटीएस दक्षिण कोरियाची राजधानी आहे.	E
160	GW0	T25	बीटीएसची स्थापना सदस्य पोनी कॅन्यनने केली होती.	N
161	GW0	T25	बीटीएस देशांतर्गत संगीतासाठी प्रसिद्ध आहे.	C
162	GW1	T25	बीटीएस पूर्वी किमान काही वेगळ्या नावांनी ओळखली जाते.	E
163	GW1	T25	बीटीएसला कोलंबियापेक्षा पोनी कॅन्यनमध्ये संगीत रेकॉर्ड करायला आवडते.	N
164	GW1	T25	बीटीएस २००० च्या सुरुवातीपासून एक बँड आहे.	C
165	GW2	T25	बीटीएसचा जन्म आशियामध्ये झाला.	E
166	GW2	T25	बीटीएसला २ जागतिक संगीत पुरस्कार मिळाले आहेत.	N
167	GW2	T25	बीटीएस ९ वर्षांपासून कार्यरत आहे.	C
168	GW1	T27	चार्ली आणि चॉकलेट फॅक्टरीने बॉक्स ऑफिसवर जवळपास अर्धा अब्ज डॉलर्सची कमाई केली.	E
169	GW1	T27	रिचर्ड डी. झनक यांनी ब्रॅड ग्रेपेक्षा चार्ली आणि चॉकलेट फॅक्टरीचे निर्माते म्हणून अधिक काम केले.	N
170	GW1	T27	चार्ली आणि द चॉकलेट फॅक्टरीला दोन तासांपेक्षा जास्त वेळ चालतो.	C
171	GW2	T27	चार्ली आणि चॉकलेट फॅक्टरीमध्ये २ पेक्षा अधिक उत्पादन कंपन्या होत्या.	E
172	GW2	T27	चार्ली अँड द चॉकलेट फॅक्टरी पहिल्या आठवड्यात थिएटरमध्ये नंबर १ होती.	N
173	GW2	T27	""""" ""चार्ली आणि चॉकलेट फॅक्टरी"" ""ख्रिसमस मध्ये प्रदर्शित झाली."""	C
174	GW0	T27	चार्ली आणि चॉकलेट फॅक्टरी ही मूळ पटकथा नाही.	E
175	GW0	T27	चार्ली आणि चॉकलेट फॅक्टरीने युनायटेड किंग्डममध्ये अधिक पैसा कमावला.	N
176	GW0	T27	संपूर्ण चित्रपटाच्या बजेटवर १०० दशलक्ष डॉलर्सपेक्षा कमी खर्च करण्यात आला.	C
177	GW4	T462	चॉकलेट स्टारफिश आणि हॉट डॉग फ्लेवर्ड वॉटर हा २००० सालचा अल्बम आहे.	E
178	GW4	T462	चॉकलेट स्टारफिश आणि हॉट डॉग फ्लेवर्ड वॉटर हा मुख्यतः रॅप संगीत असलेला एक अल्बम आहे.	N
179	GW4	T462	चॉकलेट स्टारफिश आणि हॉट डॉग फ्लेव्हर्ड वॉटर हे अल्बम एक तास लांब आहे.	C
180	GW1	T462	चॉकलेट स्टारफिश आणि हॉट डॉग फ्लेव्हर्ड वॉटर रेकॉर्ड करण्यासाठी सुमारे ३ महिने लागले.	E
181	GW1	T462	लोक चॉकलेट स्टारफिश आणि हॉट डॉग फ्लेव्हर्ड वॉटरला नु मेटलपेक्षा रॅप मेटलशी अधिक जोडतात.	N
182	GW1	T462	चॉकलेट स्टारफिश आणि हॉट डॉग फ्लेव्हर्ड वॉटरवरील सर्व ट्रॅक्सचा एकूण वेळ एक तासापेक्षा कमी आहे.	C
183	GW0	T462	कॅलिफोर्नियात चॉकलेट स्टारफिश आणि हॉट डॉग फ्लेव्हर्ड वॉटर रेकॉर्ड केले गेले.	E
184	GW0	T462	चॉकलेट स्टारफिश आणि हॉट डॉग फ्लेव्हर्ड वॉटर हे टेरी डेटचे उत्पादन क्रेडिट आहे.	N
185	GW0	T462	चॉकलेट स्टारफिश आणि हॉट डॉग फ्लेव्हर्ड वॉटर ८० मिनिटांपेक्षा जास्त लांब आहे.	C
186	GW2	T32	जॉन फ्रुसियांटे यांचा जन्म वसंत ऋतूत झाला.	E
187	GW2	T32	जॉन फ्रुसियांटे यांनी गिटारपेक्षा जास्त किबोर्ड वाजवला आहे.	N
188	GW2	T32	जॉन फ्रुसियंट हा एक बेबी बूमर आहे.	C
189	GW0	T32	जॉन फ्रुसियंट वीस वर्षांपासून अभिनय करत आहे.	E
190	GW0	T32	जॉन फ्रुसियांटे हा रेड हॉट चिली पेपर्सचा संस्थापक सदस्य आहे.	N
191	GW0	T32	जॉन फ्रुसियांट फक्त एकच वाद्य वाजवतो.	C
192	GW1	T32	जॉन फ्रुसियान्टे यांनी ३० वर्षांहून अधिक काळ संगीत दिले आहे.	E
193	GW1	T32	जॉन फ्रुसियांटला त्याचं टोपणनाव आवडतं.	N
194	GW1	T32	जॉन फ्रुसियांटे यांचा जन्म १९७० सालच्या उन्हाळ्यात झाला.	C
195	GW9	T33	K2-21C चे तापमान किमान 3000 K असते.	E
196	GW9	T33	के२-२१सी २७५ प्रकाश वर्ष दूर आहे.	N
197	GW9	T33	K2-21c चे आकार अपरिचीत आहे, परंतु 1R _ पेक्षा जास्त आहे.	C
198	GW4	T33	के२-२१सी हा तारा कुंभ तारकासमूहात स्थित आहे.	E
199	GW4	T33	के२-२१सी हा तारा सूर्यापेक्षा किंचित लहान आहे.	N
200	GW4	T33	K2-21C 5000 अंश K पेक्षा जास्त आहे.	C
201	GW1	T33	K2-21C 1 Gyr जुन्या पेक्षा मोठे आहे.	E
202	GW1	T33	इतर ताऱ्यांच्या तुलनेत K2-21C चे तापमान खूपच गरम आहे.	N
203	GW1	T33	K2-21 अजून 1 Gyr जुना नाहीये.	C
204	GW1	T34	जॉन पॉल गेट्टी तिसरा यांच्या पालकांपैकी एकाला नाईट पदवी देण्यात आली होती.	E
205	GW1	T34	जॉन पॉल गेट्टी तिसरा यांना खंडणीच्या रकमेमुळे अपहरणापासून मुक्त करण्यात आले.	N
206	GW1	T34	जॉन पॉल गेट्टी तिसरा २०११ च्या शरद ऋतूत मरण पावला.	C
207	GW0	T34	जॉन पॉल गेट्टी तिसरा जन्मापेक्षा वेगळ्या देशात मरण पावला.	E
208	GW0	T34	जॉन पॉल गेट्टी तिसरा याचे लहानपणी अपहरण करण्यात आले होते.	N
209	GW0	T34	जॉन पॉल गेट्टी III ला एकच भाऊ आहे.	C
210	GW3	T34	जॉन पॉल तिसरा यांचा जन्म मिनेसोटामध्ये झाला.	E
211	GW3	T34	जॉन पॉल गेट्टी तिसरे यांचे अनेकदा अपहरण करण्यात आले होते.	N
212	GW3	T34	जॉन पॉल गेट्टी तिसरे यांचे ५ फेब्रुवारी २०११ रोजी निधन झाले (वय ५४).	C
213	GW0	T1909	सर हिराम स्टीव्हन मॅक्सिम यांचा जन्म अमेरिकेच्या ईशान्य भागात झाला.	E
214	GW0	T1909	सर हिराम स्टीव्हन मॅक्सिम यांनी काही लोकांद्वारे प्रकाश बल्बचा शोध लावण्याचे श्रेय दिले जाते.	N
215	GW0	T1909	सर हिराम स्टीव्हन मॅक्सिम यांनी सारानंतर जेन बडेन यांच्याशी लग्न केले.	C
216	GW14	T1909	सर हिराम स्टीव्हन मॅक्सिमला २ मुली आणि १ मुलगा होता.	E
217	GW14	T1909	सर हिराम स्टीव्हन्स मॅक्सिमच्या भावाचा जन्म मेइन येथे झाला.	N
218	GW14	T1909	सर हिराम स्टीव्हन मॅक्सिम यांचा जन्म वसंत ऋतूत झाला.	C
219	GW1	T1909	हिराम स्टीव्हन मॅक्सिम यांचा १९१६ च्या वसंत ऋतूत मृत्यू झाला.	E
220	GW1	T1909	सर हिराम स्टीव्हन मॅक्सिम यांनी खरंच लाईटबल्बचा शोध लावला होता.	N
221	GW1	T1909	सर हिराम स्टीव्हन मॅक्सिम युरोपमध्ये कधीच राहिले नाहीत.	C
222	GW1	T36	ज्यो बुडेन २० वर्षे किंवा त्याहून अधिक काळ सक्रिय राहिले आहेत.	E
223	GW1	T36	जो बुडेन डेझर्ट स्टोर्मपेक्षा डेफ जॅम लेबल पसंत करतात.	N
224	GW1	T36	जो बुडेन यांचा जन्म १९८० च्या वसंत ऋतूत झाला.	C
225	GW3	T36	जो बुडेन यांचा जन्म न्यूयॉर्कमध्ये झाला होता.	E
226	GW3	T36	जो बुडेन न्यूयॉर्कमध्ये राहतात.	N
227	GW3	T36	जो बुडेन यांचा जन्म न्यू जर्सीत झाला होता.	C
228	GW4	T36	जो बुडेन यांचा जन्म १९८० सालच्या उन्हाळ्यात झाला.	E
229	GW4	T36	ज्यो बुडेन यांनी आपल्या आयुष्यातील बहुतांश काळ रॅपिंगमध्ये घालवला.	N
230	GW4	T36	जो बुडेन यांचा जन्म पश्चिम अमेरिकेत झाला.	C
231	GW0	T37	क्रिस कॉर्नेल अमेरिकेत वारला.	E
232	GW0	T37	क्रिस कॉर्नेल हे साउंडगार्डनचे ड्रमर होते.	N
233	GW0	T37	ख्रिस कॉर्नेल तीस वर्षांपेक्षा कमी काळ सक्रिय होता.	C
234	GW4	T37	क्रिस कॉर्नेल यांचा जन्म अमेरिकेच्या पश्चिम किनाऱ्यावर झाला होता.	E
235	GW4	T37	क्रिस कॉर्नेलला दोन पत्नींपासून ३ मुले होती.	N
236	GW4	T37	क्रिस कॉर्नेल हे पॉप संगीत वाजवण्यासाठी प्रसिद्ध होते.	C
237	GW3	T37	ख्रिस कॉर्नेल हा अमेरिकेचा नागरिक होता.	E
238	GW3	T37	क्रिस कॉर्नेल मानसिकदृष्ट्या आजारी होता.	N
239	GW3	T37	क्रिस कॉर्नेल यांचे हृदयविकाराच्या झटक्याने निधन झाले.	C
240	GW4	T38	बुद्धिबळाची निर्मिती ५००-६०० मध्ये झाली होती.	E
241	GW4	T38	बुद्धिबळाचा खेळ खेळायला अर्धा दिवस लागू शकतो.	N
242	GW4	T38	चेस चार लोकांसह खेळला जातो.	C
243	GW0	T38	बुद्धिबळाच्या खेळाला एकापेक्षा जास्त खेळाडूंची गरज असते.	E
244	GW0	T38	सरासरी दोन तास बुद्धिबळ स्पर्धा खेळल्या जातात.	N
245	GW0	T38	बुद्धिबळाचा शोध अठराव्या शतकात लावला गेला.	C
246	GW9	T38	बुद्धिबळाचा शोध १००० CE च्या आधी लागला होता.	E
247	GW9	T38	चेस खेळ सरासरी ३० मिनिटांच्या अंतराने संपतात.	N
248	GW9	T38	बुद्धिबळ हा कमी मानसिक गुंतवणुकीचा खेळ आहे.	C
